,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
222,AU,YEVD,Evans Head Airport,S29.5.60',E153.25.20',-29.08333333333333,153.41666666666666, Public,4265 x 60feet,Hard,,,,,,,https://www.getmetar.com/YEVD
223,AU,YEXM,Exmouth Airport,S22.2.48',E114.6.13',-22.03333333333333,114.1,Private,,,,,,,,,https://www.getmetar.com/YEXM
224,AU,YFDN,Federation Airport,S35.0.80',E147.22.40',-35.0,147.36666666666667,Private,,,,,,,,,https://www.getmetar.com/YFDN
225,AU,YFTZ,Fitzroy Crossing Airport,S18.10.92',E125.33.52',-18.166666666666668,125.55, Public,4265 x 98feet,Hard,,,,,,,https://www.getmetar.com/YFTZ
226,AU,YFLI,Flinders Island Airport,S40.5.48',E147.59.57',-40.083333333333336,147.98333333333332, Public,5643 x 98feet,Unknown,3510 x 98feet,Unknown,,,,,https://www.getmetar.com/YFLI
227,AU,YFBS,Forbes Airport,S33.21.82',E147.56.10',-33.35,147.93333333333334, Public,4029 x 60feet,Hard,,,,,,,https://www.getmetar.com/YFBS
228,AU,YFRT,Forrest Airport,S30.50.28',E128.6.90',-30.83333333333333,128.1, Public,4984 x 148feet,Hard,4426 x 148feet,Unknown,,,,,https://www.getmetar.com/YFRT
229,AU,YFTA,Forrestania Airport,S32.34.70',E119.42.40',-32.56666666666667,119.7,Private,5020 x 98feet,Soft,,,,,,,https://www.getmetar.com/YFTA
230,AU,YFDF,Fortescue Dave Forrest Airport,S22.17.52',E119.26.23',-22.28333333333333,119.43333333333334, Public,7546 x 98feet,Hard,,,,,,,https://www.getmetar.com/YFDF
231,AU,YFRG,Fregon Airport,S26.46.55',E132.1.05',-26.766666666666666,132.01666666666668,Private,,,,,,,,,https://www.getmetar.com/YFRG
232,AU,YGAD,Garden Island Airport,S32.14.50',E115.41.00',-32.23333333333333,115.68333333333334,Private,,,,,,,,,https://www.getmetar.com/YGAD
233,AU,YGPT,Garden Point Airport,S11.23.95',E130.25.52',-11.383333333333333,130.41666666666666, Public,4314 x 98feet,Hard,,,,,,,https://www.getmetar.com/YGPT
234,AU,YGAS,Gatton Airpark Airport,S27.35.40',E152.15.40',-27.58333333333333,152.25,Private,,,,,,,,,https://www.getmetar.com/YGAS
235,AU,YGAW,Gawler Airport,S34.35.90',E138.43.30',-34.583333333333336,138.71666666666667,Private,,,,,,,,,https://www.getmetar.com/YGAW
236,AU,YGAY,Gayndah Airport,S25.36.92',E151.37.25',-25.6,151.61666666666667, Public,4150 x 59feet,Hard,,,,,,,https://www.getmetar.com/YGAY
237,AU,YGLG,Geelong Airport,S38.13.50',E144.20.00',-38.21666666666667,144.33333333333334,Private,,,,,,,,,https://www.getmetar.com/YGLG
238,AU,YGTO,George Town Tas Airport,S41.4.80',E146.50.40',-41.06666666666667,146.83333333333334,Private,,,,,,,,,https://www.getmetar.com/YGTO
239,AU,YGTN,Georgetown Airport,S18.18.20',E143.31.90',-18.3,143.51666666666668, Public,3799 x 59feet,Hard,,,,,,,https://www.getmetar.com/YGTN
