,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
104,DE,EDPF,Schwandorf Airport,N49.20.44',E12.11.08',49.333333333333336,12.183333333333334, Public,,,,,,,,,https://www.getmetar.com/EDPF
105,DE,EDPE,Eichstatt Airport,N48.52.62',E11.10.94',48.86666666666667,11.166666666666666, Public,2345 x 115feet,Soft,,,,,,,https://www.getmetar.com/EDPE
106,DE,EDPD,Dingolfing Airport,N48.39.47',E12.30.03',48.65,12.5, Public,2165 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDPD
107,DE,EDPC,Bad Endorf Jolling Airport,N47.55.61',E12.17.23',47.916666666666664,12.283333333333333, Public,,,,,,,,,https://www.getmetar.com/EDPC
108,DE,EDNZ,Zell Haidberg Airport,N50.8.20',E11.47.67',50.13333333333333,11.783333333333333, Public,,,,,,,,,https://www.getmetar.com/EDNZ
109,DE,EDNX,Oberschleissheim Airport,N48.14.34',E11.33.55',48.233333333333334,11.55, Public,,,,,,,,,https://www.getmetar.com/EDNX
110,DE,EDNW,Weissenhorn Airport,N48.17.36',E10.8.41',48.28333333333333,10.133333333333333, Public,,,,,,,,,https://www.getmetar.com/EDNW
111,DE,EDNV,Vogtareuth Airport,N47.56.82',E12.12.37',47.93333333333333,12.2, Public,,,,,,,,,https://www.getmetar.com/EDNV
112,DE,EDNU,Thannhausen Airport,N48.17.23',E10.26.65',48.28333333333333,10.433333333333334, Public,,,,,,,,,https://www.getmetar.com/EDNU
113,DE,EDNT,Treuchtlingen Bubenheim Airport,N49.59.76',E10.53.09',49.983333333333334,10.883333333333333, Public,,,,,,,,,https://www.getmetar.com/EDNT
114,DE,EDNS,Schwabmunchen Airport,N48.10.82',E10.42.25',48.166666666666664,10.7, Public,,,,,,,,,https://www.getmetar.com/EDNS
115,DE,EDNR,Regensburg Oberhub Airport,N49.8.52',E12.4.91',49.13333333333333,12.066666666666666, Public,,,,,,,,,https://www.getmetar.com/EDNR
116,DE,EDNP,Pfarrkirchen Airport,N48.25.27',E12.51.98',48.416666666666664,12.85, Public,,,,,,,,,https://www.getmetar.com/EDNP
117,DE,EDNO,Nordlingen Airport,N48.52.35',E10.30.32',48.86666666666667,10.5, Public,,,,,,,,,https://www.getmetar.com/EDNO
